PAU FAVA ( Senna macranthera.);Senna macranthera é uma árvore da família das Fabaceae. Com uma altura de 6 a 9 m, tem uma abundância de flores amarelas de dezembro a abril em suas terras natais.
Pau Ferro (Caesalpinia Ferrea);
Pau formiga 	(Triplaris Americana);
PAU FORMIGA ( Triplaris americana);O Pau-formiga é uma árvore tropical majestosa, que impressiona por seu porte e florada exuberantes. Sua copa tem formato colunar a piramidal, com tronco retilíneo, elegante e oco, abrigando formigas em seu interior, numa interessante relação de simbiose.
PAU JANGADA (Alchornea triplinervia.);A madeira é empregada na confecção de jangadas, pequenas embarcações e para o fabrico de pasta celulósica. A casca fornece material para confecção de cordas. A árvore possui folhagem muito decorativa, e pode ser incluída no paisagismo, principalmente na arborização de praças e avenidas. Como planta pioneira e de rápido crescimento, pode ser aproveitada para o reflorestamento de áreas degradadas de preservação permanente.
PAU MARFIM (Calycophyllum spruceanum.);Pau Marfim é um nome usado para indicar pelo menos duas variedades de madeiras, oriundas da árvore Agonandra brasiliensis e, menos frequentemente, Balfourodendron riedelianum, que também é conhecida por Farinha Seca.
PAU MULATO ( Calycophyllum spruceanum);O Pau Mulato é uma árvore nativa da amazônia e de reconhecido valor ornamental, principalmente pela beleza escultural do seu tronco.
Pau Mulato (Calycophyllum Spruceanum);
PAU SANTO (Kielmeyera variabilis Mart. & Zucc.);Árvore belíssima para o paisagismo muito pesada, dura e resistente, de odor agradável e alta durabilidade. Empregada no fabrico de peças que exijam grande resistência ao desgaste, como buchas e hélices de embarcações. Também é excelente para trabalhos de tornos, sendo com ela confeccionadas peças artesanais valiosas encontrados com frequência no comércio dos países vizinhos citados, como: cinzeiros, vasos, copos, cofres, bastonetes, pedestais, suportes, utensílios diversos etc.
Pedra da lua ( Pachyphytum oviferum);A Pedra da Lua é uma das suculentas mais fofas que tem, com sua folha ovoide, com coloração levemente prateada, o resultado do verde-escuro das folhas com a fina camada esbranquiçada que as encobre resultada em seu nome popular. Sua inflorescência pendente é composta por até 15 flores vermelhas e em forma de sino.
PEITO DE POMBO (Tapirira guianensis);Árvore pioneira, atinge até 15 metros de altura. É muito procurada pela fauna, especialmente pássaros. Fruto comestível, porém, pouco apreciado devido a pequena quantidade de polpa.
Peito de pombo (Tapirira Guianensis);
Pequi (Caryocar Villosum);
Peroba (Aspidosperma cylindrocarpon);
PEROBA ROSA ( Aspidosperma polyneuron ) Sob encomenda;Árvore longeva com madeira de boa qualidade é muito ornamental. Pelo seu porte e beleza é apreciada pelos brasileiros.
PESSEGO DO MATO (Eugenia myrcianthes.);O Pêssego do Mato ou cerejeira-do-rio-grande é uma árvore frutífera brasileira da família Myrtaceae. Seus frutos são muito apreciados inclusive pelas aves. Arbusto entouceirado ou árvore de até 10 m de altura e 40 cm de diâmetro à altura do peito, com casca espessa, acinzentada e com fissuras longitudinais.
Pigmeu Joshua Tree  ( Sedum multiceps);Vindo da Argélia, a Pigmeu Joshua Tree apresenta folhas carnosas quase cilíndricas e muito atrativas. As inflorescências, que surgem em grande quantidade durante o Outono e Inverno, são compostas por inúmeras flores amarelas em forma de estrela, dispostas acima da ramagem.
Name;Description
Pimenta Biquinho (Capsicum chinense);
PIMENTA BOYRA HABANERO VERMELHA ( Capsicum frutescens.);Sementes de Pimenta, da variedade Boyra Habanero Vermelha, espécie Capsicum chinense, um pimenteira de frutos muito picantes utilizados em diversos pratos e conservas.
PIMENTA CUMARI DO PARAGUACI (Capsicum Fructes-cens.);Muito popular na região sudeste do Brasil, a Pimenta Cumari, possui frutos bem pequenos, arredondados ou ovalados de colaração vermelha quando maduros
PIMENTA DE CAYENNE DEDO DE MOÇA (Capsicum baccatum);Planta que gera frutos alongados e pendentes, apresentam coloração verde amarelada quando imaturos e vermelha quando maduros, com cerca de 1,4 cm de largura, 6,0 cm de comprimento e 1,6 mm de espessura de parede.
Pimenta Dedo de Moça (Capsicum baccatum);
Pimenta Malagueta (Capiscum spp.);
PIMENTA MALAGUETA (Capsicum frutescens Capsicum annuum L);É uma das pimentas mais conhecidas pelos brasileiros, que a consomem principalmente em conserva.  A malagueta é originária da Bacia Amazônica. Além de ser bastante produzida no Brasil, é também cultivada em Portugal, África e Ásia.  Os tripulantes que acompanhavam Cristovão Colombo em sua expedição que primeiro entraram em contato com essa iguaria. O nome malagueta era anteriormente dado para a Pimenta da Guiné, que hoje já não é mais usada na cozinha.
PIMENTAO ALL BIG (Phytophthora capsici);O Pimentão All Big é uma planta de crescimento ereto. Os frutos medem cerca de 12 x 10 cm. Polpa firme, grossa e de sabor doce. É rico em minerais e vitaminas A e C. Pode ser recheado com carne moída.
Pingo de Ouro (Duranta erecta aurea) ;
PINHA ( Annona squamosa);A Annona squamosa, popularmente Fruta do Conde ou ata no Brasil (Pará, Piauí, Maranhão, Ceará e Goiás) ou fruta-pinha (Angola), é uma árvore frutífera do gênero Annona originária provavelmente do Caribe
Pinhao (Araucaria angustifólia);
PINHÃO MANSO ( Jatropha curcas.);Jatropha curcas é uma espécie de planta da família Euphorbiaceae conhecida pelos nomes comuns de purgueira, pinhão-manso, jatrofa, mandubiguaçu, pinhão-de-purga e pinha-de-purga.
PITANGA ( Eugenia uniflora);A Pitangueira é uma árvore ou arbusto frutífero e ornamental, nativo da mata atlântica e conhecido principalmente pelos frutos doces.
Pitanga (Eugenia uniflora );
Pitaya (Hylocereus sp.);
Pitomba (Talisia esculenta);
Planta Fantasma  ( Graptopetalum paraguayense ) ;Sua coloração esbranquiçada sugere seu nome: Planta Fantasma. As folhas carnudas levam um pó branco em cima e deixa a planta com aspecto fantasmagórico. Com poucas flores estreladas de cor branco creme, vezes ou outra elas aparecem para enfeitar o jardim.
Planta Jade  ( Crassula ovata );A Planta Jade é uma suculenta muito forte e resistente. Tem folhas ovaladas, não muito carnudas, mas sua estrutura pode chegar a 2 metros de altura. De tom predominantemente verde escuro, suas flores são pequenas e brancas.
Plantas Alimentícias Não Convencionais - PANC ;Guia de identificação, aspectos nutricionais e receitas ilustradas.
Plantas para atrair Beija- Flor ;60 espécies para dar vida e cor ao seu jardim: Arbustos, árvores, bromélias, herbáceas, suculentas e trepadeiras.
Name;Description
Plantas que crescem rápido - E-book sobre o tema;
Podocarpos - Podocarpus Macrophyllus;Planta versátil, útil para cerca viva, aceita poda para qualquer altura e atraí passarinhos. Vai bem em vasos e serve para varias situações paisagísticas. Também é possível fazer bonsai.
Poejo (Mentha pulegium);
Pomar de Cítricas ;
Pomar para Compotas ;
Pomar para Geleias ;
PORTULACA DOBRADA SORTIDA ONZE HORAS ( Portulaca grandiflora);Sementes de Onze Horas, uma das raras plantas suculentas que tem ciclo de vida anual. É também umas das floríferas anuais mais apreciadas no mundo todo, pelo seu fácil cultivo e abundante floração. Seus ramos são ramificados e suas folhinhas suculentas. As flores terminais são grandes e vistosas, e dobradas nesta cultivar, em diversas cores e mesclas, como o branco, vermelho, rosa, laranja e amarela. Elas se abrem pela manhã e se fecham à tarde, mas apenas em dias ensolarados. A floração ocorre nos meses mais quentes.
Pragas e Doenças do Jardim ;Conteúdo inédito no Brasil e preparado com o apoio dos editores da Revista Natureza, a maior revista de jardinagem e paisagismo do Brasil.
Primavera Americana (Bougainvillea Spectabilis);
PUPUNHA ( Bactris gasipaes.);A árvore da pupunha pode atingir 20m de altura, 25cm de diâmetro e seu tronco tem regiões intercaladas com  e sem espinho. Seus frutos jovens são verdes e maduros, amarelados ou avermelhados, não podem ser ingeridos antes do cozimento, porque apresentam substâncias que provocam irritação na mucosa da boca.
QUARESMEIRA ( Tibouchinea granulosa);De beleza notável, que encanta, é uma árvore que da flores além de ser pioneira e perfeita para decorar calçadas.
Quaresmeira (Tibouchinea Granulosa) ;
Quebra Demanda (Gendarussa vulgaris);
QUIABO SANTA CRUZ (Abelmoschus esculentus.);Tipo de Quiabo de alta produtividade e excelente uniformidade de planta e frutos, que têm como característica serem cilíndricos com ponta, sem fibras e de casca verde claro, além de possuírem grande resistência à podridão bacteriana. Os frutos ainda podem ser utilizados tanto para consumo fresco, como para processamento na forma de molhos líquidos e desidratados.
RABANETE VERMELHO COMPRIDO (Raphanus sativus.);"O Rabanete tem ciclo rápido e é de fácil cultivo; É uma planta que produz uma raiz muito saborosa e bastante consumida, principalmente crua e em saladas. Além disso, é considerada uma planta com aplicações medicinais, principalmente no tratamento de artritismo ou como diurético e tranquilizante."
Rabo de Burro ( Sedum morganianum );O Rabo de Burro chega à 60 cm com folhas carnudas, azul esverdeadas. A inflorescência carrega de 1 a 6 flores cor-de-rosa. Esta variedade é perene e bastante conhecida, no entanto é bem frágil para toque.
Rambutan (Nephelium Lappaceum);
Ravenala (Ravenala madagascariensis);
Renda Portuguesa (Davallia Fejeensis);
REPOLHO ROXO (Brassica oleracea var. capitata f. rubra.);O Repolho Roxo é um tipo de repolho, também conhecido como repolho roxo, kraut vermelho ou kraut azul após a preparação. Suas folhas são de cor vermelho escuro / roxo. No entanto, a planta muda de cor de acordo com o valor de pH do solo, devido a um pigmento pertencente às antocianinas.
Name;Description
REPOULHO LOUCO DE VERÃO ( Brassica oleracea var capitata.);"Sementes de Repolho Louco de Verão, Brassica oleracea var. capitata. Repolho de Cabeças redondas, firmes e uniformes para cultivo no verão;."
Resedá (Lagerstroemia indica);
RESEDA GIGANTE (Lagerstroemia speciosa);O Resedá Gigante é uma planta da família Lythraceae. A árvore é nativa da região tropical da Índia e é cultivada como planta ornamental nos Estados Unidos.
Romã (Punica Granatum);
Rosa de Pedra black prince ( Echeveria affinis ) ;Suculenta em roseta com coloração roxa escura, e miolo verde. É uma variedade rara mas de fácil cultivo. Suas flores são pequenas e vermelhas.
Rosa de Pedra Carnicolor ( Echeveria Carnicolor );A Rosa de Pedra Carnicolor é bem conhecida no mundo das suculentas. Esta variedade chama ainda mais a atenção pois possui folhas de coloração rosada ou acinzentada, espessas em forma de roseta. E ainda complementam sua beleza com flores pequeninas cor de rosa.
Rosa de Pedra Elegans ( Echeveria Elegans );Esta variedade de Rosa de Pedra tem folhas de coloração verde, espessas em forma de roseta. Bem fáceis de combinar com outras plantas, estas suculentas florescem em flores pequenas amarelas e/ou rosas.
Rosa do Deserto ( Adenium obesum );Nativa de regiões áridas, a Rosa do Deserto vem ganhando cada vez mais espaço nos jardins. De fácil cultivo e alto valor agregado, as variedades de Adenium são grandes e podem ocupar diversos locais diferentes em seu jardim e sua casa.
Rosa Grandiflora (Rosa x grandiflora);
Rosa Trepadeira (Rosa hybrid.) ;
Rosinha de sol  ( Aptenia cordifolia );Conhecida como Rosinha Carol, esta Aptenia possui folhas ovais, glabras, brilhantes, de coloração verde-clara e suculentas. Com apenas 30 cm suas flores são delicadas, parecidas com margaridinhas e podem ser de coloração branca, rósea ou vermelha. Ocorre uma forma variegada com folhas de bordas brancas.
RUCULA CULTIVADA (Eruca sativa.);A Rúcula (Eruca sativa) - também conhecida como mostarda-persa - é uma verdura da mesma família que a mostarda, Brassicaceae, originária do Mediterrâneo e da Ásia Ocidental. Adapta-se a clima fresco, nem quente nem frio. Tem sabor muito forte, picante e amargo.
RÚCULA GIOVANA ORGÂNICA (Eruca vesicaria ssp.);"Cultivar do grupo folha larga, de coloração verde escuro. Precocidade na colheita, folhas tenras e saborosas. Média tolerância a ferrugem branca (Albugo candida)."
SABÃO DE SOLDADO (Sapindus saponaria.);Muito ornamental, de copa arredondada, folhas perenes, resistente e de tamanho moderado, é indicada para arborização urbana e recuperação de áreas degradadas. Seus frutos são muito apreciados por morcegos e servem para lavar roupa, por conterem a substância saponina.
SAGUARAJI SOBRASIL (Colubrina glandulosa);Colubrina glandulosa (Perkins) é uma planta da família das Rhamnaceae. Atinge de 10 a 20 metros de altura, sendo morfologicamente variável. Floresce em grande parte do ano, mas mais intensamente em outubro-dezembro, dando frutos principalmente em dezembro-fevereiro. Ocorre do Ceará ao Rio Grande do Sul em ambientes de encosta pluvial atlântica e floresta latifoliada semidecídua. Seus nomes populares são sobrasil, saguaraji, sabiá-da-mata, falso-pau-brasil ou saguari.
Salsa Crespa (Petroselinum crispum);
SALSA GRAUDA PORTUGUESA (Petroselinum crispum);A Salsa ou Salsinha é uma planta cultivada desde a antiguidade, e é atualmente a erva culinária mais utilizada no ocidente.
Salsão (Apium graveolens);
Salsinha (Petroselinum crispum);
SALVIA (Salvia officinalis);Salvia officinalis é uma pequena planta perene subarbustiva, com caules lenhosos, folhas acinzentadas, e flores azuis a violáceas. Faz parte da família das mentas, Lamiaceae. É nativa da região Mediterrânica e cultivada como erva aromática e medicinal ou como planta ornamental.
Name;Description
Salvia (Salvia officinalis);
Samambaia (Polypodium persicifolium);
Sangra D'água (Croton Urucurana);
SANGRA DÁGUA (Croton urucurana);O nome Urucurana vem do Tupi e significa “árvore parecida com o urucu”. Urucu, por sua vez é o nome de outra espécie de árvore, aqui designada como “urucum”, de onde se extrai uma tintura vermelha, conhecida como colorau.
SANSÃO DO CAMPO (Fabaceae);Planta espinhenta de 5-8 metros de altura, dotada de copa baixa e densa, e tronco com 20-30 cm de diâmetro. As folhas são alternas espiraladas, compostas bipinadas, geralmente com 3 pares de pinas opostas, glabros, de 3-8 cm de comprimento. Flores brancas dispostas em inflorescências e frutos secos de coloração marrom.
Sansão do campo (Mimosa caesalpiniifolia);
Sapatinho de Judia (Thunbergia mysorensis);
Sapoti (Manikara Zapota);
SAPUCAIA ( Lecythis pisonis);Pode ser indicada na recuperação de áreas degradadas por possuir frutos atrativos para a fauna e de interesse no paisagismo devido a sua bonita copa e coloração de sua folhagem.
Sapucaia (Lecythis Pisonis);
Sedum carnicolor;Esta Sedum é bem pequena, originária do Continente Europeu possui folhas alongadas e de coloração levemente acinzentada. Suas pequenas flores amarelas e brancas em forma de estrela, são produzidas nas pontas em hastes.
Sedum clavatum;Do Sul do México, esta Crassulácea tem folhas arredondadas, verde-azuladas que formam uma roseta.  E encantam com suas flores brancas em forma de estrela no meio da Primavera até o início do Verão.
Sedum compactum (sob encomenda);Esta Sedum possui folhagem em rosetas, carnudas e com diversas cores. São perenes e atingem 20 cm de comprimento. Suas flores são rodadas, brancas, não abrem muito, mas têm uma leve fragrância.
Sedum dourado ( Sedum adolphi );Crassulácea com folhas verde-limão com pontas vermelhas e alaranjadas enquanto amadurecem. Elas são mais douradas quando expostas diretamente ao sol.
Sedum lucidum (sob encomenda);Crassulácea em rosetas distintas de folhas verdes, gordas e brilhantes, com bordas vermelhas em luz brilhante. E no Inverno suas flores são pequenas, bonitas, e brancas com o centro amarelo.
Sedum lydium (sob encomenda);Oriunda da Turquia, esta Sedum tem as folhas completamente vermelhas em uma seca e durante o Outono e Inverno. São bem pequeninas e no início do Verão formam aglomerados de flores brancas.
Sedum oreganum (sob encomenda);Presente do Alasca ao Norte da Califórnia, este Sedum possui folhas verdes brilhantes que mudam para bronze profundo no Inverno. Suas flores são semelhantes a estrelas de cor amarela brilhante, de Julho a Agosto.
Sempre viva ( Sempervivum ssp. );Presente na Europa, América e Ásia, a diversidade das Semprevivum possui folhas lisas e pontiagudas, em tom verdes com pontas cor de vinho. Podem variar bastante em seu formato e cores dependendo do ambiente e de como são cuidadas. As flores em forma de estrela em tons que vão do rosado ao vermelho, se apresentam na ponta de uma longa haste floral.
Seriguela (Spondias purpurea);
Seringueira (Hevea brasiliensis);
Name;Description
Sete Légua (Podranea ricasoliana);
SIBIPIRUNA (Caesalpinia peltophoroides);A Sibipiruna florida parece um pé de algodão-doce amarelo, para a diversão dos passarinhos.
Sibipiruna (Caesalpinia pluviosa);
SININHO (Abutilon megapotamicum);
SOMBREIRO (Clitoria fairchildiana);A árvore proporciona ótima sombra e tem ótimo potencial paisagístico. É indicada para regeneração de áreas degradadas.
Sombreiro (Clitoria fairchildiana);
Stévia (Stevia rebaudiana Bertoni);
Stonecrop penhasco ( Sedum cauticola );Originária do Japão, a Sedum cauticola é bastante encontrada em penhascos e regiões montanhosas. Com porte bem pequeno, as folhas redondas cinza-esverdeadas e em tons cor-de-rosa dão espaço para as flores em forma de estrela rosa-arroxeadas no Outono.
SUMAUNA (Ceiba pentandra.);A Mafumeira, Sumaúma ou Samaúma é uma planta tropical da ordem Malvales e da família Malvaceae, nativa do México, da América Central, das Caraíbas, do norte da América do Sul e da África Ocidental. É a árvore oficial de Porto Rico.
TAGETES SORTIDA ANA (agetes patula.);Sementes de Tagete Anã, da espécie Tagetes patula. Uma planta florífera nativa da América do Norte. De flores amarelas, laranjas e vermelhas alaranjadas, os tagetes são plantas com um sentido especial. Suas folhas têm um aroma característico e utiliza-se muito o plantio consorciado de tagetes com outras plantas mais delicadas, pois eles têm a fama de manter as pragas à distância. De folhagem densa e floração abundante no verão, é uma planta ótima para compor maciços e bordaduras no jardim, isolado ou com outras flores e folhagens.
Taiúva (Maclura tinctoria);Árvore de grande porte nativa do México, cresce em média até 15 metros de altura, pode ser plantada a pleno sol ou em reflorestamentos mistos.
Tamareira (Phoenix dactylifera);
TAMARINDO (Tamarindus indica);Plantas alcançarem 50 a 60 cm
Tamarindo (Tamarindus indica);
Tamboril (Enterolobium Contortisiliquum);
TAMBORIL DA MATA ( Enterolobium contortisiliquum);40 cm de altura
TARUMÃ ( Vitex montevidensis.);É bastante ornamental, podendo ser aproveitada para a arborização urbana. As flores são melíferas e os frutos comestíveis, além de serem consumidos por macacos, pássaros e outros animais. A madeira é empregada em construção civil, dormentes, moirões, postes, esteios, pontes, tonéis, etc. Na medicina popular, o chá das folhas é usado como depurativo sanguíneo e no tratamento de hemorroidas. O chá da casca é usado no tratamento de reumatismo e dermatoses.
TECA (Tectona grandis);A Teca é cultivada desde o século XVIII, quando os britânicos demandavam grandes quantidades de madeira para construção naval. No sul da Ásia, a cultura de teca é tradicional, sendo a espécie cultivada em grande escala. Atualmente, a área mundial plantada excede os 3 milhões de hectares, incluindo, além dos asiáticos - maiores produtores -, outros países tropicais, como: Togo, Camarões, Zaire, Nigéria, Trinidad, Honduras e Brasil, entre outros.
TIPUANA (Tipuana tipu.);Tipuana tipu, conhecida como Tipuana ou Amendoim-Acácia, é originária da América do Sul no Norte da Argentina e na Bolívia. Os climas preferidos dessa planta são o temperado, tropical e o subtropical, tornando-se capaz de suportar longas estiagens.
TOMATE CAMAQUÃ VERMELHO ORGÂNICO (Lycopersicon lycopersicum);Frutos tipo mini e ovais (Perinha), com 5.5º Brix. Cultivar desenvolvida no sistema orgânico, com maior rusticidade e dupla aptidão para mesa e produção de molhos. O tomate Camaquã Vermelho foi desenvolvido seguindo procedimentos técnicos de seleção adaptados aos conceitos de Agricultura Natural registrado pela Fundação Mokti Okada, junto ao MAPA.
Name;Description
Tomate Cereja (Solanum lycopersicum);
TOMATE CEREJA VERMELHO (Solanum lycopersicum var. cerasiforme.);Planta vigorosa de crescimento indeterminado, indicada para plantio em vasos ou no jardim. Frutos de 20 x 20 mm.
TOMILHO ( Thymus vulgaris L.);Tomilho é uma erva perene conhecida há milhares de anos e utilizada das mais diversas formas. Além de seu valor como erva culinária, também é conhecido por usos tanto medicinais quanto ornamentais. É um membro da família da hortelã e um parente do orégano.
Tomilho Comum (Thymus vulgaris);
Tomilho Limão (Thymus x citriodorus);
UMBU (Spondias tuberosa);Planta centenária, gera belos frutos. É um símbolo nordestino pelos seus frutos deliciosos e seu tamanho pequeno.
Umbu (Spondias tuberosa);
UNHA DE VACA (Bauhinia forficata.);Para obtenção de sementes, colher os frutos (vagens) diretamente da árvore quando iniciarem a abertura espontânea. Em seguida levá-los ao sol para completar a sua abertura e a liberação das sementes.
URUCUM EMBRAPA (Bixa orellana L);O Urucuzeiro é uma planta arbórea, denominada cientificamente de Bixa orellana L., e pertence à família botânica Bixaceae. É originária da América Tropical. É uma planta rústica, perene, de origem pré-colombiana e pertence à flora amazônica. Pode alcançar até 6 m de altura. Possui um corante avermelhado, que é usado pelos indígenas tanto com aplicação medicinal quanto como ornamento e proteção contra insetos, em forma de pintura sobre a pele. A propósito, a palavra “urucu” é originária do tupi uru-ku, que significa “vermelho”.
UVA JAPONESA (Hovenia dulcis.);Por ser uma árvore que frutifica em abundância, ela têm sido amplamente utilizada na recuperação de áreas degradadas, com o objetivo de atrair a fauna (aves e mamíferos). No entanto têm se revelado uma espécie perigosamente invasora, que reduz a diversidade das matas nativas e se multiplica rapidamente com a ajuda dos animais.
Varandas de apartamentos ;Inspire-se em 15 projetos para todos os estilos e tamanhos de ambientes - Aprenda a tirar proveito das plantas em vaso para enfeitar o espaço e garantir a privacidade
Vaso Branco Mármore 40x30;
Vaso Branco Pequeno 30X22;
Vaso Marrom 30x30 Trapézio ;Vaso leve (polietileno) com 30 cm de altura por 30 cm de boca. Muito interessante para todas nossas plantas de menor porte para uso em varandas, jardins, salas ou mais.
Vaso Vermelho 40X33;
VERBENA CAMARINHA SORTIDA HIBRIDA (Verbena officinalis.);As sementes de Verbena Sortida, também conhecida como Camaradinha, da espécie Verbena x híbrida uma planta herbácea com flores miúdas, podem ser encontradas nas cores rosa, vermelha, azul, branca, roxa e mesclada. A verbena é uma plantinha de ramagem delicada que confere um ar campestre ao jardim. Pode ser plantada em vasos, nos canteiros e jardins, sendo de fácil cultivo. Ela é predominante de clima subtropical e tropical. Gosta do sol. Chega a uma altura de quinze a trinta centímetros e é tolerante ao frio.
Zebra ( Haworthia fasciata );Mais conhecida como Zebra ou Zebrina, esta suculenta é mais rústica. Da família das Aloáceas, ela possui folhas grossas, duras, firmes e carnudas preenchidas com uma gelatina translucida e formam uma roseta. Pode variar bastante seu formato e cores. Normalmente se apresentam em tom verde escuro com riscas zebradas em branco.
ZINIA PERSA ANA SORTIDA (Zinnia.);Sementes de Zínia Persa, uma florífera anual de verão, muito apreciada por jardineiros de todo o mundo. Suas inflorescências são capítulos solitários, grandes, dobrados e em tons de branco, rosa, amarelo, laranja, lilás e cinza. Sua folhagem também é muito vistosa, tornando-a uma planta excelente para compor maciços e bordaduras no jardim, assim como fica ótima em floreiras e vasos. A zínia persa também é muito apreciada para o corte e apresenta grande durabilidade.
